CO_IES	NO	NE	CO	SUL	SE	CO_TURNO_MATUTINO	CO_TURNO_VESPERTINO	CO_TURNO_NOTURNO	CO_TURNO_INTEGRAL	CO_TURNO_N_INF	CO_COR_RACA_ALUNO	IN_SEXO_ALUNO	NU_IDADE_ALUNO	IN_ALUNO_DEFICIENCIA	IN_DEF_AUDITIVA	IN_DEF_FISICA	IN_DEF_MENTAL	IN_DEF_MULTIPLA	IN_SURDEZ	IN_SURDOCEGUEIRA	IN_BAIXA_VISAO	IN_CEGUEIRA	IN_ATIVIDADE_COMPLEMENTAR	IN_RESERVA_VAGAS	IN_ING_CONVENIO_PECG	IN_RESERVA_ETNICO	IN_RESERVA_DEFICIENCIA	IN_RESERVA_ENSINO_PUBLICO	IN_RESERVA_RENDA_FAMILIAR	IN_RESERVA_OUTROS	IN_APOIO_SOCIAL	IN_APOIO_ALIMENTACAO	IN_APOIO_BOLSA_PERMANENCIA	IN_APOIO_BOLSA_TRABALHO	IN_APOIO_MATERIAL_DIDATICO	IN_APOIO_MORADIA	IN_APOIO_TRANSPORTE	IN_ATIV_ESTAG_N_OBRIG_NAO_REM	IN_ATIV_EXTENSAO_NAO_REM	IN_ATIV_MONITORIA_NAO_REM	IN_ATIV_PESQUISA_NAO_REM	IN_ATIV_ESTAG_N_OBRIG_REM	IN_ATIV_EXTENSAO_REM	IN_ATIV_MONITORIA_REM	IN_ATIV_PESQUISA_REM	ANO_INGRESSO	TEMPO	NO_EVENTO
3	0	1	0	0	0	0	0	1	0	0	3	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
3	0	1	0	0	0	0	0	1	0	0	3	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
3	0	1	0	0	0	0	0	1	0	0	3	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
3	0	1	0	0	0	0	0	1	0	0	3	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
579	0	1	0	0	0	1	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
579	0	1	0	0	0	1	0	0	0	0	9	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
580	0	1	0	0	0	0	0	0	1	0	9	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
580	0	1	0	0	0	0	0	0	1	0	9	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
580	0	1	0	0	0	0	0	0	1	0	9	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
580	0	1	0	0	0	0	0	0	1	0	9	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
2	0	0	1	0	0	0	0	0	1	0	9	1	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
2	0	0	1	0	0	0	0	0	1	0	9	0	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
547	0	0	0	0	1	0	0	0	0	1	3	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
584	0	0	1	0	0	0	0	1	0	0	9	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
584	0	0	1	0	0	0	0	1	0	0	9	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2009	1	Evadido
55	0	0	0	0	1	0	0	0	0	1	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
583	0	1	0	0	0	0	0	0	1	0	2	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
55	0	0	0	0	1	0	0	0	0	1	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
55	0	0	0	0	1	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	2	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	9	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	3	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
26	0	0	0	0	1	0	0	0	0	1	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	1	Evadido
586	0	0	0	0	1	0	0	0	1	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2009	1	Formado
2	0	0	1	0	0	0	0	0	1	0	9	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
2	0	0	1	0	0	0	0	0	1	0	9	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
2	0	0	1	0	0	0	0	0	1	0	9	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
4	1	0	0	0	0	0	0	0	1	0	9	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
7	0	0	0	0	1	0	0	0	1	0	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
26	0	0	0	0	1	1	0	0	0	0	2	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
26	0	0	0	0	1	0	0	1	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
26	0	0	0	0	1	1	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
26	0	0	0	0	1	0	0	1	0	0	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
26	0	0	0	0	1	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
54	0	0	0	0	1	0	0	0	1	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
55	0	0	0	0	1	1	0	0	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
56	0	0	0	0	1	1	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
56	0	0	0	0	1	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
56	0	0	0	0	1	1	0	0	0	0	9	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
56	0	0	0	0	1	1	0	0	0	0	9	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
56	0	0	0	0	1	1	0	0	0	0	9	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2010	1	Evadido
56	0	0	0	0	1	1	0	0	0	0	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
547	0	0	0	0	1	0	0	1	0	0	9	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
547	0	0	0	0	1	0	0	1	0	0	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
550	0	1	0	0	0	0	0	1	0	0	9	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
569	1	0	0	0	0	0	1	0	0	0	2	1	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Formado
570	0	1	0	0	0	1	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
570	0	1	0	0	0	1	0	0	0	0	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
570	0	1	0	0	0	1	0	0	0	0	9	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
570	0	1	0	0	0	1	0	0	0	0	9	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
570	0	1	0	0	0	1	0	0	0	0	9	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
571	0	0	0	1	0	0	0	1	0	0	1	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
571	0	0	0	1	0	0	0	1	0	0	2	1	43	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
571	0	0	0	1	0	0	0	1	0	0	1	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
575	0	0	0	0	1	1	0	0	0	0	9	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010	1	Evadido
575	0	0	0	0	1	1	0	0	0	0	9	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2009	2	Formado
575	0	0	0	0	1	1	0	0	0	0	9	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	2	Evadido
